"","time","steps","day"
"517","09:00:00",0,"2015-05-13"
"518","09:15:00",0,"2015-05-13"
"519","09:30:00",0,"2015-05-13"
"520","09:45:00",0,"2015-05-13"
"521","10:00:00",0,"2015-05-13"
"522","10:15:00",0,"2015-05-13"
"523","10:30:00",0,"2015-05-13"
"524","10:45:00",0,"2015-05-13"
"525","11:00:00",0,"2015-05-13"
"526","11:15:00",0,"2015-05-13"
"527","11:30:00",0,"2015-05-13"
"528","11:45:00",0,"2015-05-13"
"529","12:00:00",0,"2015-05-13"
"530","12:15:00",0,"2015-05-13"
"531","12:30:00",0,"2015-05-13"
"532","12:45:00",0,"2015-05-13"
"533","13:00:00",0,"2015-05-13"
"534","13:15:00",0,"2015-05-13"
"535","13:30:00",0,"2015-05-13"
"536","13:45:00",0,"2015-05-13"
"537","14:00:00",0,"2015-05-13"
"538","14:15:00",0,"2015-05-13"
"539","14:30:00",0,"2015-05-13"
"540","14:45:00",0,"2015-05-13"
"541","15:00:00",0,"2015-05-13"
"542","15:15:00",0,"2015-05-13"
"543","15:30:00",0,"2015-05-13"
"544","15:45:00",0,"2015-05-13"
"545","16:00:00",0,"2015-05-13"
"546","16:15:00",0,"2015-05-13"
"547","16:30:00",0,"2015-05-13"
"548","16:45:00",0,"2015-05-13"
"549","17:00:00",0,"2015-05-13"
"550","17:15:00",0,"2015-05-13"
"551","17:30:00",0,"2015-05-13"
"552","17:45:00",0,"2015-05-13"
"553","18:00:00",28,"2015-05-13"
"554","18:15:00",446,"2015-05-13"
"555","18:30:00",424,"2015-05-13"
"556","18:45:00",17,"2015-05-13"
"557","19:00:00",40,"2015-05-13"
"558","19:15:00",46,"2015-05-13"
"559","19:30:00",20,"2015-05-13"
"560","19:45:00",0,"2015-05-13"
"561","20:00:00",0,"2015-05-13"
"562","20:15:00",128,"2015-05-13"
"563","20:30:00",12,"2015-05-13"
"564","20:45:00",0,"2015-05-13"
"565","21:00:00",124,"2015-05-13"
"566","21:15:00",0,"2015-05-13"
"567","21:30:00",0,"2015-05-13"
"568","21:45:00",6,"2015-05-13"
"569","22:00:00",218,"2015-05-13"
"570","22:15:00",302,"2015-05-13"
"571","22:30:00",316,"2015-05-13"
"572","22:45:00",0,"2015-05-13"
"573","23:00:00",53,"2015-05-13"
"574","23:15:00",0,"2015-05-13"
"575","23:30:00",19,"2015-05-13"
"576","23:45:00",0,"2015-05-13"
"577","00:00:00",0,"2015-05-14"
"578","00:15:00",0,"2015-05-14"
"579","00:30:00",0,"2015-05-14"
"580","00:45:00",0,"2015-05-14"
"581","01:00:00",0,"2015-05-14"
"582","01:15:00",0,"2015-05-14"
"583","01:30:00",0,"2015-05-14"
"584","01:45:00",0,"2015-05-14"
"585","02:00:00",0,"2015-05-14"
"586","02:15:00",0,"2015-05-14"
"587","02:30:00",0,"2015-05-14"
"588","02:45:00",0,"2015-05-14"
"589","03:00:00",0,"2015-05-14"
"590","03:15:00",0,"2015-05-14"
"591","03:30:00",0,"2015-05-14"
"592","03:45:00",0,"2015-05-14"
"593","04:00:00",0,"2015-05-14"
"594","04:15:00",0,"2015-05-14"
"595","04:30:00",0,"2015-05-14"
"596","04:45:00",0,"2015-05-14"
"597","05:00:00",0,"2015-05-14"
"598","05:15:00",0,"2015-05-14"
"599","05:30:00",0,"2015-05-14"
"600","05:45:00",0,"2015-05-14"
"601","06:00:00",0,"2015-05-14"
"602","06:15:00",0,"2015-05-14"
"603","06:30:00",34,"2015-05-14"
"604","06:45:00",47,"2015-05-14"
"605","07:00:00",36,"2015-05-14"
"606","07:15:00",0,"2015-05-14"
"607","07:30:00",53,"2015-05-14"
"608","07:45:00",168,"2015-05-14"
"609","08:00:00",447,"2015-05-14"
"610","08:15:00",572,"2015-05-14"
"611","08:30:00",23,"2015-05-14"
"612","08:45:00",70,"2015-05-14"
"613","09:00:00",524,"2015-05-14"
"614","09:15:00",27,"2015-05-14"
"615","09:30:00",0,"2015-05-14"
"616","09:45:00",15,"2015-05-14"
"617","10:00:00",257,"2015-05-14"
"618","10:15:00",136,"2015-05-14"
"619","10:30:00",0,"2015-05-14"
"620","10:45:00",0,"2015-05-14"
"621","11:00:00",212,"2015-05-14"
"622","11:15:00",19,"2015-05-14"
"623","11:30:00",456,"2015-05-14"
"624","11:45:00",13,"2015-05-14"
"625","12:00:00",0,"2015-05-14"
"626","12:15:00",0,"2015-05-14"
"627","12:30:00",31,"2015-05-14"
"628","12:45:00",649,"2015-05-14"
"629","13:00:00",0,"2015-05-14"
"630","13:15:00",0,"2015-05-14"
"631","13:30:00",0,"2015-05-14"
"632","13:45:00",180,"2015-05-14"
"633","14:00:00",60,"2015-05-14"
"634","14:15:00",0,"2015-05-14"
"635","14:30:00",0,"2015-05-14"
"636","14:45:00",17,"2015-05-14"
"637","15:00:00",0,"2015-05-14"
"638","15:15:00",0,"2015-05-14"
"639","15:30:00",0,"2015-05-14"
"640","15:45:00",0,"2015-05-14"
"641","16:00:00",0,"2015-05-14"
"642","16:15:00",194,"2015-05-14"
"643","16:30:00",520,"2015-05-14"
"644","16:45:00",482,"2015-05-14"
"645","17:00:00",33,"2015-05-14"
"646","17:15:00",0,"2015-05-14"
"647","17:30:00",783,"2015-05-14"
"648","17:45:00",351,"2015-05-14"
"649","18:00:00",9,"2015-05-14"
"650","18:15:00",0,"2015-05-14"
"651","18:30:00",28,"2015-05-14"
"652","18:45:00",10,"2015-05-14"
"653","19:00:00",55,"2015-05-14"
"654","19:15:00",10,"2015-05-14"
"655","19:30:00",4,"2015-05-14"
"656","19:45:00",0,"2015-05-14"
"657","20:00:00",0,"2015-05-14"
"658","20:15:00",482,"2015-05-14"
"659","20:30:00",1055,"2015-05-14"
"660","20:45:00",1301,"2015-05-14"
"661","21:00:00",1029,"2015-05-14"
"662","21:15:00",1441,"2015-05-14"
"663","21:30:00",1591,"2015-05-14"
"664","21:45:00",852,"2015-05-14"
"665","22:00:00",133,"2015-05-14"
"666","22:15:00",0,"2015-05-14"
"667","22:30:00",0,"2015-05-14"
"668","22:45:00",0,"2015-05-14"
"669","23:00:00",0,"2015-05-14"
"670","23:15:00",0,"2015-05-14"
"671","23:30:00",0,"2015-05-14"
"672","23:45:00",15,"2015-05-14"
"673","00:00:00",22,"2015-05-15"
"674","00:15:00",0,"2015-05-15"
"675","00:30:00",0,"2015-05-15"
"676","00:45:00",0,"2015-05-15"
"677","01:00:00",0,"2015-05-15"
"678","01:15:00",9,"2015-05-15"
"679","01:30:00",215,"2015-05-15"
"680","01:45:00",36,"2015-05-15"
"681","02:00:00",0,"2015-05-15"
"682","02:15:00",18,"2015-05-15"
"683","02:30:00",0,"2015-05-15"
"684","02:45:00",0,"2015-05-15"
"685","03:00:00",0,"2015-05-15"
"686","03:15:00",0,"2015-05-15"
"687","03:30:00",0,"2015-05-15"
"688","03:45:00",0,"2015-05-15"
"689","04:00:00",0,"2015-05-15"
"690","04:15:00",0,"2015-05-15"
"691","04:30:00",0,"2015-05-15"
"692","04:45:00",0,"2015-05-15"
"693","05:00:00",0,"2015-05-15"
"694","05:15:00",0,"2015-05-15"
"695","05:30:00",25,"2015-05-15"
"696","05:45:00",0,"2015-05-15"
