"time" "steps" "date" "wday" "hour" "minute" "month"
"217" 2014-10-03 06:00:00 0 "2014-10-03" "Fri" 6 0 10
"218" 2014-10-03 06:15:00 0 "2014-10-03" "Fri" 6 15 10
"219" 2014-10-03 06:30:00 0 "2014-10-03" "Fri" 6 30 10
"220" 2014-10-03 06:45:00 0 "2014-10-03" "Fri" 6 45 10
"221" 2014-10-03 07:00:00 0 "2014-10-03" "Fri" 7 0 10
"222" 2014-10-03 07:15:00 0 "2014-10-03" "Fri" 7 15 10
"223" 2014-10-03 07:30:00 0 "2014-10-03" "Fri" 7 30 10
"224" 2014-10-03 07:45:00 0 "2014-10-03" "Fri" 7 45 10
"225" 2014-10-03 08:00:00 0 "2014-10-03" "Fri" 8 0 10
"226" 2014-10-03 08:15:00 0 "2014-10-03" "Fri" 8 15 10
"227" 2014-10-03 08:30:00 0 "2014-10-03" "Fri" 8 30 10
"228" 2014-10-03 08:45:00 0 "2014-10-03" "Fri" 8 45 10
"229" 2014-10-03 09:00:00 0 "2014-10-03" "Fri" 9 0 10
"230" 2014-10-03 09:15:00 0 "2014-10-03" "Fri" 9 15 10
"231" 2014-10-03 09:30:00 0 "2014-10-03" "Fri" 9 30 10
"232" 2014-10-03 09:45:00 0 "2014-10-03" "Fri" 9 45 10
"233" 2014-10-03 10:00:00 0 "2014-10-03" "Fri" 10 0 10
"234" 2014-10-03 10:15:00 0 "2014-10-03" "Fri" 10 15 10
"235" 2014-10-03 10:30:00 0 "2014-10-03" "Fri" 10 30 10
"236" 2014-10-03 10:45:00 0 "2014-10-03" "Fri" 10 45 10
"237" 2014-10-03 11:00:00 0 "2014-10-03" "Fri" 11 0 10
"238" 2014-10-03 11:15:00 0 "2014-10-03" "Fri" 11 15 10
"239" 2014-10-03 11:30:00 0 "2014-10-03" "Fri" 11 30 10
"240" 2014-10-03 11:45:00 0 "2014-10-03" "Fri" 11 45 10
"241" 2014-10-03 12:00:00 0 "2014-10-03" "Fri" 12 0 10
"242" 2014-10-03 12:15:00 0 "2014-10-03" "Fri" 12 15 10
