"time","steps","date","wday","hour","minute","month"
2015-08-14 05:30:00,0,"2015-08-14","Fri",5,30,8
2015-08-14 05:45:00,0,"2015-08-14","Fri",5,45,8
2015-08-14 06:00:00,0,"2015-08-14","Fri",6,0,8
2015-08-14 06:15:00,0,"2015-08-14","Fri",6,15,8
2015-08-14 06:30:00,0,"2015-08-14","Fri",6,30,8
2015-08-14 06:45:00,0,"2015-08-14","Fri",6,45,8
2015-08-14 07:00:00,0,"2015-08-14","Fri",7,0,8
2015-08-14 07:15:00,0,"2015-08-14","Fri",7,15,8
2015-08-14 07:30:00,0,"2015-08-14","Fri",7,30,8
2015-08-14 07:45:00,0,"2015-08-14","Fri",7,45,8
2015-08-14 08:00:00,0,"2015-08-14","Fri",8,0,8
2015-08-14 08:15:00,0,"2015-08-14","Fri",8,15,8
2015-08-14 08:30:00,0,"2015-08-14","Fri",8,30,8
2015-08-14 08:45:00,0,"2015-08-14","Fri",8,45,8
2015-08-14 09:00:00,0,"2015-08-14","Fri",9,0,8
2015-08-14 09:15:00,0,"2015-08-14","Fri",9,15,8
2015-08-14 09:30:00,0,"2015-08-14","Fri",9,30,8
2015-08-14 09:45:00,0,"2015-08-14","Fri",9,45,8
2015-08-14 10:00:00,0,"2015-08-14","Fri",10,0,8
2015-08-14 10:15:00,0,"2015-08-14","Fri",10,15,8
2015-08-14 10:30:00,0,"2015-08-14","Fri",10,30,8
2015-08-14 10:45:00,0,"2015-08-14","Fri",10,45,8
2015-08-14 11:00:00,0,"2015-08-14","Fri",11,0,8
2015-08-14 11:15:00,0,"2015-08-14","Fri",11,15,8
2015-08-14 11:30:00,0,"2015-08-14","Fri",11,30,8
2015-08-14 11:45:00,0,"2015-08-14","Fri",11,45,8
2015-08-14 12:00:00,0,"2015-08-14","Fri",12,0,8
2015-08-14 12:15:00,0,"2015-08-14","Fri",12,15,8
2015-08-14 12:30:00,0,"2015-08-14","Fri",12,30,8
2015-08-14 12:45:00,0,"2015-08-14","Fri",12,45,8
2015-08-14 13:00:00,0,"2015-08-14","Fri",13,0,8
2015-08-14 13:15:00,0,"2015-08-14","Fri",13,15,8
2015-08-14 13:30:00,0,"2015-08-14","Fri",13,30,8
2015-08-14 13:45:00,0,"2015-08-14","Fri",13,45,8
2015-08-14 14:00:00,0,"2015-08-14","Fri",14,0,8
2015-08-14 14:15:00,0,"2015-08-14","Fri",14,15,8
2015-08-14 14:30:00,0,"2015-08-14","Fri",14,30,8
2015-08-14 14:45:00,0,"2015-08-14","Fri",14,45,8
2015-08-14 15:00:00,0,"2015-08-14","Fri",15,0,8
2015-08-14 15:15:00,0,"2015-08-14","Fri",15,15,8
2015-08-14 15:30:00,0,"2015-08-14","Fri",15,30,8
2015-08-14 15:45:00,0,"2015-08-14","Fri",15,45,8
2015-08-14 16:00:00,0,"2015-08-14","Fri",16,0,8
2015-08-14 16:15:00,0,"2015-08-14","Fri",16,15,8
2015-08-14 16:30:00,0,"2015-08-14","Fri",16,30,8
2015-08-14 16:45:00,0,"2015-08-14","Fri",16,45,8
2015-08-14 17:00:00,0,"2015-08-14","Fri",17,0,8
2015-08-14 17:15:00,0,"2015-08-14","Fri",17,15,8
2015-08-14 17:30:00,0,"2015-08-14","Fri",17,30,8
2015-08-14 17:45:00,0,"2015-08-14","Fri",17,45,8
2015-08-14 18:00:00,0,"2015-08-14","Fri",18,0,8
2015-08-14 18:15:00,0,"2015-08-14","Fri",18,15,8
2015-08-14 18:30:00,0,"2015-08-14","Fri",18,30,8
2015-08-14 18:45:00,0,"2015-08-14","Fri",18,45,8
2015-08-14 19:00:00,0,"2015-08-14","Fri",19,0,8
2015-08-14 19:15:00,0,"2015-08-14","Fri",19,15,8
2015-08-14 19:30:00,0,"2015-08-14","Fri",19,30,8
2015-08-14 19:45:00,0,"2015-08-14","Fri",19,45,8
2015-08-14 20:00:00,0,"2015-08-14","Fri",20,0,8
2015-08-14 20:15:00,0,"2015-08-14","Fri",20,15,8
2015-08-14 20:30:00,0,"2015-08-14","Fri",20,30,8
2015-08-14 20:45:00,0,"2015-08-14","Fri",20,45,8
2015-08-14 21:00:00,0,"2015-08-14","Fri",21,0,8
2015-08-14 21:15:00,0,"2015-08-14","Fri",21,15,8
2015-08-14 21:30:00,0,"2015-08-14","Fri",21,30,8
2015-08-14 21:45:00,0,"2015-08-14","Fri",21,45,8
2015-08-14 22:00:00,0,"2015-08-14","Fri",22,0,8
2015-08-14 22:15:00,0,"2015-08-14","Fri",22,15,8
2015-08-14 22:30:00,0,"2015-08-14","Fri",22,30,8
2015-08-14 22:45:00,0,"2015-08-14","Fri",22,45,8
2015-08-14 23:00:00,0,"2015-08-14","Fri",23,0,8
2015-08-14 23:15:00,0,"2015-08-14","Fri",23,15,8
2015-08-14 23:30:00,0,"2015-08-14","Fri",23,30,8
2015-08-14 23:45:00,0,"2015-08-14","Fri",23,45,8
2015-08-15 00:00:00,0,"2015-08-15","Sat",0,0,8
2015-08-15 00:15:00,0,"2015-08-15","Sat",0,15,8
2015-08-15 00:30:00,0,"2015-08-15","Sat",0,30,8
2015-08-15 00:45:00,0,"2015-08-15","Sat",0,45,8
2015-08-15 01:00:00,0,"2015-08-15","Sat",1,0,8
2015-08-15 01:15:00,0,"2015-08-15","Sat",1,15,8
2015-08-15 01:30:00,0,"2015-08-15","Sat",1,30,8
2015-08-15 01:45:00,0,"2015-08-15","Sat",1,45,8
2015-08-15 02:00:00,0,"2015-08-15","Sat",2,0,8
2015-08-15 02:15:00,0,"2015-08-15","Sat",2,15,8
2015-08-15 02:30:00,0,"2015-08-15","Sat",2,30,8
2015-08-15 02:45:00,0,"2015-08-15","Sat",2,45,8
2015-08-15 03:00:00,0,"2015-08-15","Sat",3,0,8
2015-08-15 03:15:00,0,"2015-08-15","Sat",3,15,8
2015-08-15 03:30:00,0,"2015-08-15","Sat",3,30,8
2015-08-15 03:45:00,0,"2015-08-15","Sat",3,45,8
2015-08-15 04:00:00,0,"2015-08-15","Sat",4,0,8
2015-08-15 04:15:00,0,"2015-08-15","Sat",4,15,8
2015-08-15 04:30:00,0,"2015-08-15","Sat",4,30,8
2015-08-15 04:45:00,0,"2015-08-15","Sat",4,45,8
2015-08-15 05:00:00,0,"2015-08-15","Sat",5,0,8
2015-08-15 05:15:00,0,"2015-08-15","Sat",5,15,8
2015-08-15 05:30:00,0,"2015-08-15","Sat",5,30,8
2015-08-15 05:45:00,0,"2015-08-15","Sat",5,45,8
2015-08-15 06:00:00,0,"2015-08-15","Sat",6,0,8
2015-08-15 06:15:00,0,"2015-08-15","Sat",6,15,8
2015-08-15 06:30:00,0,"2015-08-15","Sat",6,30,8
2015-08-15 06:45:00,0,"2015-08-15","Sat",6,45,8
2015-08-15 07:00:00,0,"2015-08-15","Sat",7,0,8
2015-08-15 07:15:00,0,"2015-08-15","Sat",7,15,8
2015-08-15 07:30:00,0,"2015-08-15","Sat",7,30,8
2015-08-15 07:45:00,0,"2015-08-15","Sat",7,45,8
2015-08-15 08:00:00,0,"2015-08-15","Sat",8,0,8
2015-08-15 08:15:00,0,"2015-08-15","Sat",8,15,8
2015-08-15 08:30:00,0,"2015-08-15","Sat",8,30,8
2015-08-15 08:45:00,0,"2015-08-15","Sat",8,45,8
2015-08-15 09:00:00,0,"2015-08-15","Sat",9,0,8
2015-08-15 09:15:00,0,"2015-08-15","Sat",9,15,8
2015-08-15 09:30:00,0,"2015-08-15","Sat",9,30,8
2015-08-15 09:45:00,0,"2015-08-15","Sat",9,45,8
2015-08-15 10:00:00,0,"2015-08-15","Sat",10,0,8
2015-08-15 10:15:00,0,"2015-08-15","Sat",10,15,8
2015-08-15 10:30:00,0,"2015-08-15","Sat",10,30,8
2015-08-15 10:45:00,0,"2015-08-15","Sat",10,45,8
2015-08-15 11:00:00,0,"2015-08-15","Sat",11,0,8
2015-08-15 11:15:00,0,"2015-08-15","Sat",11,15,8
2015-08-15 11:30:00,0,"2015-08-15","Sat",11,30,8
2015-08-15 11:45:00,0,"2015-08-15","Sat",11,45,8
2015-08-15 12:00:00,0,"2015-08-15","Sat",12,0,8
2015-08-15 12:15:00,0,"2015-08-15","Sat",12,15,8
2015-08-15 12:30:00,0,"2015-08-15","Sat",12,30,8
2015-08-15 12:45:00,0,"2015-08-15","Sat",12,45,8
2015-08-15 13:00:00,0,"2015-08-15","Sat",13,0,8
2015-08-15 13:15:00,0,"2015-08-15","Sat",13,15,8
2015-08-15 13:30:00,0,"2015-08-15","Sat",13,30,8
2015-08-15 13:45:00,0,"2015-08-15","Sat",13,45,8
2015-08-15 14:00:00,0,"2015-08-15","Sat",14,0,8
2015-08-15 14:15:00,0,"2015-08-15","Sat",14,15,8
2015-08-15 14:30:00,0,"2015-08-15","Sat",14,30,8
2015-08-15 14:45:00,0,"2015-08-15","Sat",14,45,8
2015-08-15 15:00:00,0,"2015-08-15","Sat",15,0,8
2015-08-15 15:15:00,0,"2015-08-15","Sat",15,15,8
2015-08-15 15:30:00,0,"2015-08-15","Sat",15,30,8
2015-08-15 15:45:00,0,"2015-08-15","Sat",15,45,8
2015-08-15 16:00:00,0,"2015-08-15","Sat",16,0,8
2015-08-15 16:15:00,0,"2015-08-15","Sat",16,15,8
2015-08-15 16:30:00,0,"2015-08-15","Sat",16,30,8
2015-08-15 16:45:00,0,"2015-08-15","Sat",16,45,8
2015-08-15 17:00:00,0,"2015-08-15","Sat",17,0,8
2015-08-15 17:15:00,0,"2015-08-15","Sat",17,15,8
2015-08-15 17:30:00,0,"2015-08-15","Sat",17,30,8
2015-08-15 17:45:00,0,"2015-08-15","Sat",17,45,8
2015-08-15 18:00:00,0,"2015-08-15","Sat",18,0,8
2015-08-15 18:15:00,0,"2015-08-15","Sat",18,15,8
2015-08-15 18:30:00,0,"2015-08-15","Sat",18,30,8
2015-08-15 18:45:00,0,"2015-08-15","Sat",18,45,8
2015-08-15 19:00:00,0,"2015-08-15","Sat",19,0,8
2015-08-15 19:15:00,0,"2015-08-15","Sat",19,15,8
2015-08-15 19:30:00,0,"2015-08-15","Sat",19,30,8
2015-08-15 19:45:00,0,"2015-08-15","Sat",19,45,8
2015-08-15 20:00:00,0,"2015-08-15","Sat",20,0,8
2015-08-15 20:15:00,0,"2015-08-15","Sat",20,15,8
2015-08-15 20:30:00,0,"2015-08-15","Sat",20,30,8
2015-08-15 20:45:00,0,"2015-08-15","Sat",20,45,8
2015-08-15 21:00:00,0,"2015-08-15","Sat",21,0,8
2015-08-15 21:15:00,0,"2015-08-15","Sat",21,15,8
2015-08-15 21:30:00,0,"2015-08-15","Sat",21,30,8
2015-08-15 21:45:00,0,"2015-08-15","Sat",21,45,8
2015-08-15 22:00:00,0,"2015-08-15","Sat",22,0,8
2015-08-15 22:15:00,0,"2015-08-15","Sat",22,15,8
2015-08-15 22:30:00,0,"2015-08-15","Sat",22,30,8
2015-08-15 22:45:00,0,"2015-08-15","Sat",22,45,8
2015-08-15 23:00:00,0,"2015-08-15","Sat",23,0,8
2015-08-15 23:15:00,0,"2015-08-15","Sat",23,15,8
2015-08-15 23:30:00,0,"2015-08-15","Sat",23,30,8
2015-08-15 23:45:00,0,"2015-08-15","Sat",23,45,8
2015-08-16 00:00:00,0,"2015-08-16","Sun",0,0,8
2015-08-16 00:15:00,0,"2015-08-16","Sun",0,15,8
2015-08-16 00:30:00,0,"2015-08-16","Sun",0,30,8
2015-08-16 00:45:00,0,"2015-08-16","Sun",0,45,8
2015-08-16 01:00:00,0,"2015-08-16","Sun",1,0,8
2015-08-16 01:15:00,0,"2015-08-16","Sun",1,15,8
2015-08-16 01:30:00,0,"2015-08-16","Sun",1,30,8
2015-08-16 01:45:00,0,"2015-08-16","Sun",1,45,8
2015-08-16 02:00:00,0,"2015-08-16","Sun",2,0,8
2015-08-16 02:15:00,0,"2015-08-16","Sun",2,15,8
2015-08-16 02:30:00,0,"2015-08-16","Sun",2,30,8
2015-08-16 02:45:00,0,"2015-08-16","Sun",2,45,8
2015-08-16 03:00:00,0,"2015-08-16","Sun",3,0,8
2015-08-16 03:15:00,0,"2015-08-16","Sun",3,15,8
2015-08-16 03:30:00,0,"2015-08-16","Sun",3,30,8
2015-08-16 03:45:00,0,"2015-08-16","Sun",3,45,8
2015-08-16 04:00:00,0,"2015-08-16","Sun",4,0,8
2015-08-16 04:15:00,0,"2015-08-16","Sun",4,15,8
2015-08-16 04:30:00,0,"2015-08-16","Sun",4,30,8
2015-08-16 04:45:00,0,"2015-08-16","Sun",4,45,8
2015-08-16 05:00:00,0,"2015-08-16","Sun",5,0,8
2015-08-16 05:15:00,0,"2015-08-16","Sun",5,15,8
2015-08-16 05:30:00,0,"2015-08-16","Sun",5,30,8
2015-08-16 05:45:00,0,"2015-08-16","Sun",5,45,8
2015-08-16 06:00:00,0,"2015-08-16","Sun",6,0,8
2015-08-16 06:15:00,0,"2015-08-16","Sun",6,15,8
2015-08-16 06:30:00,0,"2015-08-16","Sun",6,30,8
2015-08-16 06:45:00,0,"2015-08-16","Sun",6,45,8
2015-08-16 07:00:00,0,"2015-08-16","Sun",7,0,8
2015-08-16 07:15:00,0,"2015-08-16","Sun",7,15,8
2015-08-16 07:30:00,0,"2015-08-16","Sun",7,30,8
2015-08-16 07:45:00,0,"2015-08-16","Sun",7,45,8
2015-08-16 08:00:00,0,"2015-08-16","Sun",8,0,8
2015-08-16 08:15:00,0,"2015-08-16","Sun",8,15,8
2015-08-16 08:30:00,0,"2015-08-16","Sun",8,30,8
2015-08-16 08:45:00,0,"2015-08-16","Sun",8,45,8
2015-08-16 09:00:00,0,"2015-08-16","Sun",9,0,8
2015-08-16 09:15:00,0,"2015-08-16","Sun",9,15,8
2015-08-16 09:30:00,0,"2015-08-16","Sun",9,30,8
2015-08-16 09:45:00,0,"2015-08-16","Sun",9,45,8
2015-08-16 10:00:00,0,"2015-08-16","Sun",10,0,8
2015-08-16 10:15:00,0,"2015-08-16","Sun",10,15,8
2015-08-16 10:30:00,0,"2015-08-16","Sun",10,30,8
2015-08-16 10:45:00,0,"2015-08-16","Sun",10,45,8
2015-08-16 11:00:00,0,"2015-08-16","Sun",11,0,8
2015-08-16 11:15:00,0,"2015-08-16","Sun",11,15,8
2015-08-16 11:30:00,0,"2015-08-16","Sun",11,30,8
2015-08-16 11:45:00,0,"2015-08-16","Sun",11,45,8
2015-08-16 12:00:00,0,"2015-08-16","Sun",12,0,8
2015-08-16 12:15:00,0,"2015-08-16","Sun",12,15,8
2015-08-16 12:30:00,0,"2015-08-16","Sun",12,30,8
2015-08-16 12:45:00,0,"2015-08-16","Sun",12,45,8
2015-08-16 13:00:00,0,"2015-08-16","Sun",13,0,8
2015-08-16 13:15:00,0,"2015-08-16","Sun",13,15,8
2015-08-16 13:30:00,0,"2015-08-16","Sun",13,30,8
2015-08-16 13:45:00,0,"2015-08-16","Sun",13,45,8
2015-08-16 14:00:00,0,"2015-08-16","Sun",14,0,8
2015-08-16 14:15:00,0,"2015-08-16","Sun",14,15,8
2015-08-16 14:30:00,0,"2015-08-16","Sun",14,30,8
2015-08-16 14:45:00,0,"2015-08-16","Sun",14,45,8
2015-08-16 15:00:00,0,"2015-08-16","Sun",15,0,8
2015-08-16 15:15:00,0,"2015-08-16","Sun",15,15,8
2015-08-16 15:30:00,0,"2015-08-16","Sun",15,30,8
2015-08-16 15:45:00,0,"2015-08-16","Sun",15,45,8
2015-08-16 16:00:00,0,"2015-08-16","Sun",16,0,8
2015-08-16 16:15:00,0,"2015-08-16","Sun",16,15,8
2015-08-16 16:30:00,0,"2015-08-16","Sun",16,30,8
2015-08-16 16:45:00,0,"2015-08-16","Sun",16,45,8
2015-08-16 17:00:00,0,"2015-08-16","Sun",17,0,8
2015-08-16 17:15:00,0,"2015-08-16","Sun",17,15,8
2015-08-16 17:30:00,0,"2015-08-16","Sun",17,30,8
2015-08-16 17:45:00,0,"2015-08-16","Sun",17,45,8
2015-08-16 18:00:00,0,"2015-08-16","Sun",18,0,8
2015-08-16 18:15:00,0,"2015-08-16","Sun",18,15,8
2015-08-16 18:30:00,0,"2015-08-16","Sun",18,30,8
2015-08-16 18:45:00,0,"2015-08-16","Sun",18,45,8
2015-08-16 19:00:00,0,"2015-08-16","Sun",19,0,8
2015-08-16 19:15:00,0,"2015-08-16","Sun",19,15,8
2015-08-16 19:30:00,0,"2015-08-16","Sun",19,30,8
2015-08-16 19:45:00,0,"2015-08-16","Sun",19,45,8
2015-08-16 20:00:00,0,"2015-08-16","Sun",20,0,8
2015-08-16 20:15:00,0,"2015-08-16","Sun",20,15,8
2015-08-16 20:30:00,0,"2015-08-16","Sun",20,30,8
2015-08-16 20:45:00,0,"2015-08-16","Sun",20,45,8
2015-08-16 21:00:00,0,"2015-08-16","Sun",21,0,8
2015-08-16 21:15:00,0,"2015-08-16","Sun",21,15,8
2015-08-16 21:30:00,0,"2015-08-16","Sun",21,30,8
2015-08-16 21:45:00,0,"2015-08-16","Sun",21,45,8
2015-08-16 22:00:00,0,"2015-08-16","Sun",22,0,8
2015-08-16 22:15:00,0,"2015-08-16","Sun",22,15,8
2015-08-16 22:30:00,0,"2015-08-16","Sun",22,30,8
2015-08-16 22:45:00,0,"2015-08-16","Sun",22,45,8
2015-08-16 23:00:00,0,"2015-08-16","Sun",23,0,8
2015-08-16 23:15:00,0,"2015-08-16","Sun",23,15,8
2015-08-16 23:30:00,0,"2015-08-16","Sun",23,30,8
2015-08-16 23:45:00,0,"2015-08-16","Sun",23,45,8
2015-08-17 00:00:00,0,"2015-08-17","Mon",0,0,8
2015-08-17 00:15:00,0,"2015-08-17","Mon",0,15,8
2015-08-17 00:30:00,0,"2015-08-17","Mon",0,30,8
2015-08-17 00:45:00,0,"2015-08-17","Mon",0,45,8
2015-08-17 01:00:00,0,"2015-08-17","Mon",1,0,8
2015-08-17 01:15:00,0,"2015-08-17","Mon",1,15,8
2015-08-17 01:30:00,0,"2015-08-17","Mon",1,30,8
2015-08-17 01:45:00,0,"2015-08-17","Mon",1,45,8
2015-08-17 02:00:00,0,"2015-08-17","Mon",2,0,8
2015-08-17 02:15:00,0,"2015-08-17","Mon",2,15,8
2015-08-17 02:30:00,0,"2015-08-17","Mon",2,30,8
2015-08-17 02:45:00,0,"2015-08-17","Mon",2,45,8
2015-08-17 03:00:00,0,"2015-08-17","Mon",3,0,8
2015-08-17 03:15:00,0,"2015-08-17","Mon",3,15,8
2015-08-17 03:30:00,0,"2015-08-17","Mon",3,30,8
2015-08-17 03:45:00,0,"2015-08-17","Mon",3,45,8
2015-08-17 04:00:00,0,"2015-08-17","Mon",4,0,8
2015-08-17 04:15:00,0,"2015-08-17","Mon",4,15,8
2015-08-17 04:30:00,0,"2015-08-17","Mon",4,30,8
2015-08-17 04:45:00,0,"2015-08-17","Mon",4,45,8
2015-08-17 05:00:00,0,"2015-08-17","Mon",5,0,8
2015-08-17 05:15:00,0,"2015-08-17","Mon",5,15,8
2015-08-17 05:30:00,0,"2015-08-17","Mon",5,30,8
2015-08-17 05:45:00,0,"2015-08-17","Mon",5,45,8
2015-08-17 06:00:00,0,"2015-08-17","Mon",6,0,8
2015-08-17 06:15:00,0,"2015-08-17","Mon",6,15,8
2015-08-17 06:30:00,0,"2015-08-17","Mon",6,30,8
2015-08-17 06:45:00,0,"2015-08-17","Mon",6,45,8
2015-08-17 07:00:00,0,"2015-08-17","Mon",7,0,8
2015-08-17 07:15:00,0,"2015-08-17","Mon",7,15,8
2015-08-17 07:30:00,0,"2015-08-17","Mon",7,30,8
2015-08-17 07:45:00,0,"2015-08-17","Mon",7,45,8
2015-08-17 08:00:00,0,"2015-08-17","Mon",8,0,8
2015-08-17 08:15:00,0,"2015-08-17","Mon",8,15,8
2015-08-17 08:30:00,0,"2015-08-17","Mon",8,30,8
2015-08-17 08:45:00,0,"2015-08-17","Mon",8,45,8
2015-08-17 09:00:00,0,"2015-08-17","Mon",9,0,8
2015-08-17 09:15:00,0,"2015-08-17","Mon",9,15,8
2015-08-17 09:30:00,0,"2015-08-17","Mon",9,30,8
2015-08-17 09:45:00,0,"2015-08-17","Mon",9,45,8
2015-08-17 10:00:00,0,"2015-08-17","Mon",10,0,8
2015-08-17 10:15:00,0,"2015-08-17","Mon",10,15,8
2015-08-17 10:30:00,0,"2015-08-17","Mon",10,30,8
2015-08-17 10:45:00,0,"2015-08-17","Mon",10,45,8
2015-08-17 11:00:00,0,"2015-08-17","Mon",11,0,8
2015-08-17 11:15:00,0,"2015-08-17","Mon",11,15,8
2015-08-17 11:30:00,0,"2015-08-17","Mon",11,30,8
2015-08-17 11:45:00,0,"2015-08-17","Mon",11,45,8
2015-08-17 12:00:00,0,"2015-08-17","Mon",12,0,8
2015-08-17 12:15:00,0,"2015-08-17","Mon",12,15,8
2015-08-17 12:30:00,0,"2015-08-17","Mon",12,30,8
2015-08-17 12:45:00,0,"2015-08-17","Mon",12,45,8
2015-08-17 13:00:00,0,"2015-08-17","Mon",13,0,8
2015-08-17 13:15:00,0,"2015-08-17","Mon",13,15,8
2015-08-17 13:30:00,0,"2015-08-17","Mon",13,30,8
2015-08-17 13:45:00,0,"2015-08-17","Mon",13,45,8
2015-08-17 14:00:00,0,"2015-08-17","Mon",14,0,8
2015-08-17 14:15:00,0,"2015-08-17","Mon",14,15,8
2015-08-17 14:30:00,0,"2015-08-17","Mon",14,30,8
2015-08-17 14:45:00,0,"2015-08-17","Mon",14,45,8
2015-08-17 15:00:00,0,"2015-08-17","Mon",15,0,8
2015-08-17 15:15:00,0,"2015-08-17","Mon",15,15,8
2015-08-17 15:30:00,0,"2015-08-17","Mon",15,30,8
2015-08-17 15:45:00,0,"2015-08-17","Mon",15,45,8
2015-08-17 16:00:00,0,"2015-08-17","Mon",16,0,8
2015-08-17 16:15:00,0,"2015-08-17","Mon",16,15,8
2015-08-17 16:30:00,0,"2015-08-17","Mon",16,30,8
2015-08-17 16:45:00,0,"2015-08-17","Mon",16,45,8
2015-08-17 17:00:00,0,"2015-08-17","Mon",17,0,8
2015-08-17 17:15:00,0,"2015-08-17","Mon",17,15,8
2015-08-17 17:30:00,0,"2015-08-17","Mon",17,30,8
2015-08-17 17:45:00,0,"2015-08-17","Mon",17,45,8
2015-08-17 18:00:00,0,"2015-08-17","Mon",18,0,8
2015-08-17 18:15:00,0,"2015-08-17","Mon",18,15,8
2015-08-17 18:30:00,0,"2015-08-17","Mon",18,30,8
2015-08-17 18:45:00,0,"2015-08-17","Mon",18,45,8
2015-08-17 19:00:00,0,"2015-08-17","Mon",19,0,8
2015-08-17 19:15:00,0,"2015-08-17","Mon",19,15,8
2015-08-17 19:30:00,0,"2015-08-17","Mon",19,30,8
2015-08-17 19:45:00,0,"2015-08-17","Mon",19,45,8
2015-08-17 20:00:00,0,"2015-08-17","Mon",20,0,8
2015-08-17 20:15:00,0,"2015-08-17","Mon",20,15,8
2015-08-17 20:30:00,0,"2015-08-17","Mon",20,30,8
2015-08-17 20:45:00,0,"2015-08-17","Mon",20,45,8
2015-08-17 21:00:00,0,"2015-08-17","Mon",21,0,8
2015-08-17 21:15:00,0,"2015-08-17","Mon",21,15,8
2015-08-17 21:30:00,0,"2015-08-17","Mon",21,30,8
2015-08-17 21:45:00,0,"2015-08-17","Mon",21,45,8
2015-08-17 22:00:00,0,"2015-08-17","Mon",22,0,8
2015-08-17 22:15:00,0,"2015-08-17","Mon",22,15,8
2015-08-17 22:30:00,0,"2015-08-17","Mon",22,30,8
2015-08-17 22:45:00,0,"2015-08-17","Mon",22,45,8
2015-08-17 23:00:00,0,"2015-08-17","Mon",23,0,8
2015-08-17 23:15:00,0,"2015-08-17","Mon",23,15,8
2015-08-17 23:30:00,0,"2015-08-17","Mon",23,30,8
2015-08-17 23:45:00,0,"2015-08-17","Mon",23,45,8
2015-08-18 00:00:00,0,"2015-08-18","Tues",0,0,8
2015-08-18 00:15:00,0,"2015-08-18","Tues",0,15,8
2015-08-18 00:30:00,0,"2015-08-18","Tues",0,30,8
2015-08-18 00:45:00,0,"2015-08-18","Tues",0,45,8
2015-08-18 01:00:00,0,"2015-08-18","Tues",1,0,8
2015-08-18 01:15:00,0,"2015-08-18","Tues",1,15,8
2015-08-18 01:30:00,0,"2015-08-18","Tues",1,30,8
2015-08-18 01:45:00,0,"2015-08-18","Tues",1,45,8
2015-08-18 02:00:00,0,"2015-08-18","Tues",2,0,8
2015-08-18 02:15:00,0,"2015-08-18","Tues",2,15,8
2015-08-18 02:30:00,0,"2015-08-18","Tues",2,30,8
2015-08-18 02:45:00,0,"2015-08-18","Tues",2,45,8
2015-08-18 03:00:00,0,"2015-08-18","Tues",3,0,8
2015-08-18 03:15:00,0,"2015-08-18","Tues",3,15,8
2015-08-18 03:30:00,0,"2015-08-18","Tues",3,30,8
2015-08-18 03:45:00,0,"2015-08-18","Tues",3,45,8
2015-08-18 04:00:00,0,"2015-08-18","Tues",4,0,8
2015-08-18 04:15:00,0,"2015-08-18","Tues",4,15,8
2015-08-18 04:30:00,0,"2015-08-18","Tues",4,30,8
2015-08-18 04:45:00,0,"2015-08-18","Tues",4,45,8
2015-08-18 05:00:00,0,"2015-08-18","Tues",5,0,8
2015-08-18 05:15:00,0,"2015-08-18","Tues",5,15,8
2015-08-18 05:30:00,0,"2015-08-18","Tues",5,30,8
2015-08-18 05:45:00,0,"2015-08-18","Tues",5,45,8
2015-08-18 06:00:00,0,"2015-08-18","Tues",6,0,8
2015-08-18 06:15:00,0,"2015-08-18","Tues",6,15,8
2015-08-18 06:30:00,0,"2015-08-18","Tues",6,30,8
2015-08-18 06:45:00,0,"2015-08-18","Tues",6,45,8
2015-08-18 07:00:00,0,"2015-08-18","Tues",7,0,8
2015-08-18 07:15:00,0,"2015-08-18","Tues",7,15,8
2015-08-18 07:30:00,0,"2015-08-18","Tues",7,30,8
2015-08-18 07:45:00,0,"2015-08-18","Tues",7,45,8
2015-08-18 08:00:00,0,"2015-08-18","Tues",8,0,8
2015-08-18 08:15:00,0,"2015-08-18","Tues",8,15,8
2015-08-18 08:30:00,0,"2015-08-18","Tues",8,30,8
2015-08-18 08:45:00,0,"2015-08-18","Tues",8,45,8
2015-08-18 09:00:00,0,"2015-08-18","Tues",9,0,8
2015-08-18 09:15:00,0,"2015-08-18","Tues",9,15,8
2015-08-18 09:30:00,0,"2015-08-18","Tues",9,30,8
2015-08-18 09:45:00,0,"2015-08-18","Tues",9,45,8
2015-08-18 10:00:00,0,"2015-08-18","Tues",10,0,8
2015-08-18 10:15:00,0,"2015-08-18","Tues",10,15,8
2015-08-18 10:30:00,0,"2015-08-18","Tues",10,30,8
2015-08-18 10:45:00,0,"2015-08-18","Tues",10,45,8
2015-08-18 11:00:00,0,"2015-08-18","Tues",11,0,8
2015-08-18 11:15:00,0,"2015-08-18","Tues",11,15,8
2015-08-18 11:30:00,0,"2015-08-18","Tues",11,30,8
2015-08-18 11:45:00,0,"2015-08-18","Tues",11,45,8
2015-08-18 12:00:00,0,"2015-08-18","Tues",12,0,8
2015-08-18 12:15:00,0,"2015-08-18","Tues",12,15,8
2015-08-18 12:30:00,0,"2015-08-18","Tues",12,30,8
2015-08-18 12:45:00,0,"2015-08-18","Tues",12,45,8
2015-08-18 13:00:00,0,"2015-08-18","Tues",13,0,8
2015-08-18 13:15:00,0,"2015-08-18","Tues",13,15,8
2015-08-18 13:30:00,0,"2015-08-18","Tues",13,30,8
2015-08-18 13:45:00,0,"2015-08-18","Tues",13,45,8
2015-08-18 14:00:00,0,"2015-08-18","Tues",14,0,8
2015-08-18 14:15:00,0,"2015-08-18","Tues",14,15,8
2015-08-18 14:30:00,0,"2015-08-18","Tues",14,30,8
2015-08-18 14:45:00,0,"2015-08-18","Tues",14,45,8
2015-08-18 15:00:00,0,"2015-08-18","Tues",15,0,8
