"","time","steps","date","wday","hour","minute","month"
"17459",2015-07-01 20:30:00,0,"2015-07-01","Wed",20,30,7
"17460",2015-07-01 20:45:00,0,"2015-07-01","Wed",20,45,7
"17461",2015-07-01 21:00:00,0,"2015-07-01","Wed",21,0,7
"17462",2015-07-01 21:15:00,22,"2015-07-01","Wed",21,15,7
"17463",2015-07-01 21:30:00,0,"2015-07-01","Wed",21,30,7
"17464",2015-07-01 21:45:00,0,"2015-07-01","Wed",21,45,7
"17465",2015-07-01 22:00:00,15,"2015-07-01","Wed",22,0,7
"17466",2015-07-01 22:15:00,11,"2015-07-01","Wed",22,15,7
"17467",2015-07-01 22:30:00,25,"2015-07-01","Wed",22,30,7
"17468",2015-07-01 22:45:00,0,"2015-07-01","Wed",22,45,7
"17469",2015-07-01 23:00:00,0,"2015-07-01","Wed",23,0,7
"17470",2015-07-01 23:15:00,0,"2015-07-01","Wed",23,15,7
"17471",2015-07-01 23:30:00,0,"2015-07-01","Wed",23,30,7
"17472",2015-07-01 23:45:00,0,"2015-07-01","Wed",23,45,7
"17473",2015-07-02 00:00:00,0,"2015-07-02","Thurs",0,0,7
"17474",2015-07-02 00:15:00,0,"2015-07-02","Thurs",0,15,7
"17475",2015-07-02 00:30:00,0,"2015-07-02","Thurs",0,30,7
"17476",2015-07-02 00:45:00,0,"2015-07-02","Thurs",0,45,7
"17477",2015-07-02 01:00:00,0,"2015-07-02","Thurs",1,0,7
"17478",2015-07-02 01:15:00,0,"2015-07-02","Thurs",1,15,7
"17479",2015-07-02 01:30:00,0,"2015-07-02","Thurs",1,30,7
"17480",2015-07-02 01:45:00,0,"2015-07-02","Thurs",1,45,7
"17481",2015-07-02 02:00:00,0,"2015-07-02","Thurs",2,0,7
"17482",2015-07-02 02:15:00,0,"2015-07-02","Thurs",2,15,7
"17483",2015-07-02 02:30:00,0,"2015-07-02","Thurs",2,30,7
"17484",2015-07-02 02:45:00,0,"2015-07-02","Thurs",2,45,7
"17485",2015-07-02 03:00:00,0,"2015-07-02","Thurs",3,0,7
"17486",2015-07-02 03:15:00,0,"2015-07-02","Thurs",3,15,7
"17487",2015-07-02 03:30:00,0,"2015-07-02","Thurs",3,30,7
"17488",2015-07-02 03:45:00,0,"2015-07-02","Thurs",3,45,7
"17489",2015-07-02 04:00:00,0,"2015-07-02","Thurs",4,0,7
"17490",2015-07-02 04:15:00,0,"2015-07-02","Thurs",4,15,7
"17491",2015-07-02 04:30:00,0,"2015-07-02","Thurs",4,30,7
"17492",2015-07-02 04:45:00,0,"2015-07-02","Thurs",4,45,7
"17493",2015-07-02 05:00:00,0,"2015-07-02","Thurs",5,0,7
"17494",2015-07-02 05:15:00,0,"2015-07-02","Thurs",5,15,7
"17495",2015-07-02 05:30:00,0,"2015-07-02","Thurs",5,30,7
"17496",2015-07-02 05:45:00,0,"2015-07-02","Thurs",5,45,7
"17497",2015-07-02 06:00:00,0,"2015-07-02","Thurs",6,0,7
"17498",2015-07-02 06:15:00,0,"2015-07-02","Thurs",6,15,7
"17499",2015-07-02 06:30:00,0,"2015-07-02","Thurs",6,30,7
"17500",2015-07-02 06:45:00,0,"2015-07-02","Thurs",6,45,7
"17501",2015-07-02 07:00:00,0,"2015-07-02","Thurs",7,0,7
"17502",2015-07-02 07:15:00,0,"2015-07-02","Thurs",7,15,7
"17503",2015-07-02 07:30:00,0,"2015-07-02","Thurs",7,30,7
"17504",2015-07-02 07:45:00,0,"2015-07-02","Thurs",7,45,7
"17505",2015-07-02 08:00:00,0,"2015-07-02","Thurs",8,0,7
"17506",2015-07-02 08:15:00,0,"2015-07-02","Thurs",8,15,7
"17507",2015-07-02 08:30:00,0,"2015-07-02","Thurs",8,30,7
"17508",2015-07-02 08:45:00,0,"2015-07-02","Thurs",8,45,7
"17509",2015-07-02 09:00:00,0,"2015-07-02","Thurs",9,0,7
"17510",2015-07-02 09:15:00,0,"2015-07-02","Thurs",9,15,7
"17511",2015-07-02 09:30:00,206,"2015-07-02","Thurs",9,30,7
"17512",2015-07-02 09:45:00,1114,"2015-07-02","Thurs",9,45,7
"17513",2015-07-02 10:00:00,52,"2015-07-02","Thurs",10,0,7
"17514",2015-07-02 10:15:00,9,"2015-07-02","Thurs",10,15,7
"17515",2015-07-02 10:30:00,384,"2015-07-02","Thurs",10,30,7
"17516",2015-07-02 10:45:00,246,"2015-07-02","Thurs",10,45,7
"17517",2015-07-02 11:00:00,411,"2015-07-02","Thurs",11,0,7
"17518",2015-07-02 11:15:00,184,"2015-07-02","Thurs",11,15,7
"17519",2015-07-02 11:30:00,173,"2015-07-02","Thurs",11,30,7
"17520",2015-07-02 11:45:00,0,"2015-07-02","Thurs",11,45,7
"17521",2015-07-02 12:00:00,157,"2015-07-02","Thurs",12,0,7
"17522",2015-07-02 12:15:00,57,"2015-07-02","Thurs",12,15,7
"17523",2015-07-02 12:30:00,73,"2015-07-02","Thurs",12,30,7
"17524",2015-07-02 12:45:00,506,"2015-07-02","Thurs",12,45,7
"17525",2015-07-02 13:00:00,252,"2015-07-02","Thurs",13,0,7
"17526",2015-07-02 13:15:00,170,"2015-07-02","Thurs",13,15,7
"17527",2015-07-02 13:30:00,56,"2015-07-02","Thurs",13,30,7
"17528",2015-07-02 13:45:00,0,"2015-07-02","Thurs",13,45,7
"17529",2015-07-02 14:00:00,0,"2015-07-02","Thurs",14,0,7
"17530",2015-07-02 14:15:00,0,"2015-07-02","Thurs",14,15,7
"17531",2015-07-02 14:30:00,0,"2015-07-02","Thurs",14,30,7
"17532",2015-07-02 14:45:00,0,"2015-07-02","Thurs",14,45,7
"17533",2015-07-02 15:00:00,0,"2015-07-02","Thurs",15,0,7
"17534",2015-07-02 15:15:00,0,"2015-07-02","Thurs",15,15,7
"17535",2015-07-02 15:30:00,64,"2015-07-02","Thurs",15,30,7
"17536",2015-07-02 15:45:00,109,"2015-07-02","Thurs",15,45,7
"17537",2015-07-02 16:00:00,0,"2015-07-02","Thurs",16,0,7
"17538",2015-07-02 16:15:00,38,"2015-07-02","Thurs",16,15,7
"17539",2015-07-02 16:30:00,625,"2015-07-02","Thurs",16,30,7
"17540",2015-07-02 16:45:00,19,"2015-07-02","Thurs",16,45,7
"17541",2015-07-02 17:00:00,0,"2015-07-02","Thurs",17,0,7
"17542",2015-07-02 17:15:00,0,"2015-07-02","Thurs",17,15,7
"17543",2015-07-02 17:30:00,0,"2015-07-02","Thurs",17,30,7
"17544",2015-07-02 17:45:00,0,"2015-07-02","Thurs",17,45,7
"17545",2015-07-02 18:00:00,0,"2015-07-02","Thurs",18,0,7
"17546",2015-07-02 18:15:00,540,"2015-07-02","Thurs",18,15,7
"17547",2015-07-02 18:30:00,0,"2015-07-02","Thurs",18,30,7
"17548",2015-07-02 18:45:00,63,"2015-07-02","Thurs",18,45,7
"17549",2015-07-02 19:00:00,11,"2015-07-02","Thurs",19,0,7
"17550",2015-07-02 19:15:00,27,"2015-07-02","Thurs",19,15,7
"17551",2015-07-02 19:30:00,11,"2015-07-02","Thurs",19,30,7
"17552",2015-07-02 19:45:00,11,"2015-07-02","Thurs",19,45,7
"17553",2015-07-02 20:00:00,131,"2015-07-02","Thurs",20,0,7
"17554",2015-07-02 20:15:00,0,"2015-07-02","Thurs",20,15,7
"17555",2015-07-02 20:30:00,0,"2015-07-02","Thurs",20,30,7
"17556",2015-07-02 20:45:00,0,"2015-07-02","Thurs",20,45,7
"17557",2015-07-02 21:00:00,0,"2015-07-02","Thurs",21,0,7
"17558",2015-07-02 21:15:00,0,"2015-07-02","Thurs",21,15,7
"17559",2015-07-02 21:30:00,0,"2015-07-02","Thurs",21,30,7
"17560",2015-07-02 21:45:00,0,"2015-07-02","Thurs",21,45,7
"17561",2015-07-02 22:00:00,0,"2015-07-02","Thurs",22,0,7
"17562",2015-07-02 22:15:00,0,"2015-07-02","Thurs",22,15,7
"17563",2015-07-02 22:30:00,0,"2015-07-02","Thurs",22,30,7
"17564",2015-07-02 22:45:00,17,"2015-07-02","Thurs",22,45,7
"17565",2015-07-02 23:00:00,65,"2015-07-02","Thurs",23,0,7
"17566",2015-07-02 23:15:00,0,"2015-07-02","Thurs",23,15,7
"17567",2015-07-02 23:30:00,0,"2015-07-02","Thurs",23,30,7
"17568",2015-07-02 23:45:00,0,"2015-07-02","Thurs",23,45,7
"17569",2015-07-03 00:00:00,0,"2015-07-03","Fri",0,0,7
"17570",2015-07-03 00:15:00,0,"2015-07-03","Fri",0,15,7
"17571",2015-07-03 00:30:00,0,"2015-07-03","Fri",0,30,7
"17572",2015-07-03 00:45:00,0,"2015-07-03","Fri",0,45,7
"17573",2015-07-03 01:00:00,0,"2015-07-03","Fri",1,0,7
"17574",2015-07-03 01:15:00,0,"2015-07-03","Fri",1,15,7
"17575",2015-07-03 01:30:00,0,"2015-07-03","Fri",1,30,7
"17576",2015-07-03 01:45:00,0,"2015-07-03","Fri",1,45,7
"17577",2015-07-03 02:00:00,0,"2015-07-03","Fri",2,0,7
"17578",2015-07-03 02:15:00,0,"2015-07-03","Fri",2,15,7
"17579",2015-07-03 02:30:00,0,"2015-07-03","Fri",2,30,7
"17580",2015-07-03 02:45:00,0,"2015-07-03","Fri",2,45,7
"17581",2015-07-03 03:00:00,0,"2015-07-03","Fri",3,0,7
"17582",2015-07-03 03:15:00,0,"2015-07-03","Fri",3,15,7
"17583",2015-07-03 03:30:00,0,"2015-07-03","Fri",3,30,7
"17584",2015-07-03 03:45:00,0,"2015-07-03","Fri",3,45,7
"17585",2015-07-03 04:00:00,0,"2015-07-03","Fri",4,0,7
"17586",2015-07-03 04:15:00,0,"2015-07-03","Fri",4,15,7
"17587",2015-07-03 04:30:00,0,"2015-07-03","Fri",4,30,7
"17588",2015-07-03 04:45:00,0,"2015-07-03","Fri",4,45,7
"17589",2015-07-03 05:00:00,0,"2015-07-03","Fri",5,0,7
"17590",2015-07-03 05:15:00,0,"2015-07-03","Fri",5,15,7
"17591",2015-07-03 05:30:00,0,"2015-07-03","Fri",5,30,7
"17592",2015-07-03 05:45:00,0,"2015-07-03","Fri",5,45,7
"17593",2015-07-03 06:00:00,0,"2015-07-03","Fri",6,0,7
"17594",2015-07-03 06:15:00,0,"2015-07-03","Fri",6,15,7
"17595",2015-07-03 06:30:00,0,"2015-07-03","Fri",6,30,7
"17596",2015-07-03 06:45:00,0,"2015-07-03","Fri",6,45,7
"17597",2015-07-03 07:00:00,0,"2015-07-03","Fri",7,0,7
"17598",2015-07-03 07:15:00,0,"2015-07-03","Fri",7,15,7
"17599",2015-07-03 07:30:00,0,"2015-07-03","Fri",7,30,7
"17600",2015-07-03 07:45:00,0,"2015-07-03","Fri",7,45,7
"17601",2015-07-03 08:00:00,0,"2015-07-03","Fri",8,0,7
"17602",2015-07-03 08:15:00,0,"2015-07-03","Fri",8,15,7
"17603",2015-07-03 08:30:00,0,"2015-07-03","Fri",8,30,7
"17604",2015-07-03 08:45:00,0,"2015-07-03","Fri",8,45,7
"17605",2015-07-03 09:00:00,12,"2015-07-03","Fri",9,0,7
"17606",2015-07-03 09:15:00,257,"2015-07-03","Fri",9,15,7
"17607",2015-07-03 09:30:00,38,"2015-07-03","Fri",9,30,7
"17608",2015-07-03 09:45:00,14,"2015-07-03","Fri",9,45,7
"17609",2015-07-03 10:00:00,903,"2015-07-03","Fri",10,0,7
"17610",2015-07-03 10:15:00,0,"2015-07-03","Fri",10,15,7
"17611",2015-07-03 10:30:00,0,"2015-07-03","Fri",10,30,7
"17612",2015-07-03 10:45:00,0,"2015-07-03","Fri",10,45,7
"17613",2015-07-03 11:00:00,0,"2015-07-03","Fri",11,0,7
"17614",2015-07-03 11:15:00,0,"2015-07-03","Fri",11,15,7
"17615",2015-07-03 11:30:00,0,"2015-07-03","Fri",11,30,7
"17616",2015-07-03 11:45:00,35,"2015-07-03","Fri",11,45,7
"17617",2015-07-03 12:00:00,17,"2015-07-03","Fri",12,0,7
"17618",2015-07-03 12:15:00,205,"2015-07-03","Fri",12,15,7
"17619",2015-07-03 12:30:00,692,"2015-07-03","Fri",12,30,7
"17620",2015-07-03 12:45:00,50,"2015-07-03","Fri",12,45,7
"17621",2015-07-03 13:00:00,0,"2015-07-03","Fri",13,0,7
"17622",2015-07-03 13:15:00,44,"2015-07-03","Fri",13,15,7
"17623",2015-07-03 13:30:00,7,"2015-07-03","Fri",13,30,7
"17624",2015-07-03 13:45:00,0,"2015-07-03","Fri",13,45,7
"17625",2015-07-03 14:00:00,0,"2015-07-03","Fri",14,0,7
"17626",2015-07-03 14:15:00,192,"2015-07-03","Fri",14,15,7
"17627",2015-07-03 14:30:00,0,"2015-07-03","Fri",14,30,7
"17628",2015-07-03 14:45:00,0,"2015-07-03","Fri",14,45,7
"17629",2015-07-03 15:00:00,161,"2015-07-03","Fri",15,0,7
"17630",2015-07-03 15:15:00,186,"2015-07-03","Fri",15,15,7
"17631",2015-07-03 15:30:00,0,"2015-07-03","Fri",15,30,7
"17632",2015-07-03 15:45:00,0,"2015-07-03","Fri",15,45,7
"17633",2015-07-03 16:00:00,102,"2015-07-03","Fri",16,0,7
"17634",2015-07-03 16:15:00,0,"2015-07-03","Fri",16,15,7
"17635",2015-07-03 16:30:00,131,"2015-07-03","Fri",16,30,7
"17636",2015-07-03 16:45:00,1236,"2015-07-03","Fri",16,45,7
"17637",2015-07-03 17:00:00,1137,"2015-07-03","Fri",17,0,7
"17638",2015-07-03 17:15:00,338,"2015-07-03","Fri",17,15,7
"17639",2015-07-03 17:30:00,589,"2015-07-03","Fri",17,30,7
"17640",2015-07-03 17:45:00,342,"2015-07-03","Fri",17,45,7
"17641",2015-07-03 18:00:00,0,"2015-07-03","Fri",18,0,7
"17642",2015-07-03 18:15:00,0,"2015-07-03","Fri",18,15,7
"17643",2015-07-03 18:30:00,0,"2015-07-03","Fri",18,30,7
"17644",2015-07-03 18:45:00,0,"2015-07-03","Fri",18,45,7
"17645",2015-07-03 19:00:00,0,"2015-07-03","Fri",19,0,7
"17646",2015-07-03 19:15:00,0,"2015-07-03","Fri",19,15,7
"17647",2015-07-03 19:30:00,0,"2015-07-03","Fri",19,30,7
"17648",2015-07-03 19:45:00,383,"2015-07-03","Fri",19,45,7
"17649",2015-07-03 20:00:00,230,"2015-07-03","Fri",20,0,7
"17650",2015-07-03 20:15:00,0,"2015-07-03","Fri",20,15,7
"17651",2015-07-03 20:30:00,205,"2015-07-03","Fri",20,30,7
"17652",2015-07-03 20:45:00,56,"2015-07-03","Fri",20,45,7
"17653",2015-07-03 21:00:00,16,"2015-07-03","Fri",21,0,7
"17654",2015-07-03 21:15:00,0,"2015-07-03","Fri",21,15,7
"17655",2015-07-03 21:30:00,0,"2015-07-03","Fri",21,30,7
"17656",2015-07-03 21:45:00,362,"2015-07-03","Fri",21,45,7
"17657",2015-07-03 22:00:00,0,"2015-07-03","Fri",22,0,7
"17658",2015-07-03 22:15:00,0,"2015-07-03","Fri",22,15,7
"17659",2015-07-03 22:30:00,0,"2015-07-03","Fri",22,30,7
"17660",2015-07-03 22:45:00,0,"2015-07-03","Fri",22,45,7
"17661",2015-07-03 23:00:00,0,"2015-07-03","Fri",23,0,7
"17662",2015-07-03 23:15:00,0,"2015-07-03","Fri",23,15,7
"17663",2015-07-03 23:30:00,0,"2015-07-03","Fri",23,30,7
"17664",2015-07-03 23:45:00,0,"2015-07-03","Fri",23,45,7
"17665",2015-07-04 00:00:00,0,"2015-07-04","Sat",0,0,7
"17666",2015-07-04 00:15:00,0,"2015-07-04","Sat",0,15,7
"17667",2015-07-04 00:30:00,0,"2015-07-04","Sat",0,30,7
"17668",2015-07-04 00:45:00,0,"2015-07-04","Sat",0,45,7
"17669",2015-07-04 01:00:00,0,"2015-07-04","Sat",1,0,7
"17670",2015-07-04 01:15:00,0,"2015-07-04","Sat",1,15,7
"17671",2015-07-04 01:30:00,0,"2015-07-04","Sat",1,30,7
"17672",2015-07-04 01:45:00,0,"2015-07-04","Sat",1,45,7
"17673",2015-07-04 02:00:00,0,"2015-07-04","Sat",2,0,7
"17674",2015-07-04 02:15:00,0,"2015-07-04","Sat",2,15,7
"17675",2015-07-04 02:30:00,0,"2015-07-04","Sat",2,30,7
"17676",2015-07-04 02:45:00,0,"2015-07-04","Sat",2,45,7
"17677",2015-07-04 03:00:00,0,"2015-07-04","Sat",3,0,7
"17678",2015-07-04 03:15:00,0,"2015-07-04","Sat",3,15,7
"17679",2015-07-04 03:30:00,0,"2015-07-04","Sat",3,30,7
"17680",2015-07-04 03:45:00,0,"2015-07-04","Sat",3,45,7
"17681",2015-07-04 04:00:00,0,"2015-07-04","Sat",4,0,7
"17682",2015-07-04 04:15:00,0,"2015-07-04","Sat",4,15,7
"17683",2015-07-04 04:30:00,0,"2015-07-04","Sat",4,30,7
"17684",2015-07-04 04:45:00,0,"2015-07-04","Sat",4,45,7
"17685",2015-07-04 05:00:00,0,"2015-07-04","Sat",5,0,7
"17686",2015-07-04 05:15:00,0,"2015-07-04","Sat",5,15,7
"17687",2015-07-04 05:30:00,0,"2015-07-04","Sat",5,30,7
"17688",2015-07-04 05:45:00,0,"2015-07-04","Sat",5,45,7
"17689",2015-07-04 06:00:00,0,"2015-07-04","Sat",6,0,7
"17690",2015-07-04 06:15:00,0,"2015-07-04","Sat",6,15,7
"17691",2015-07-04 06:30:00,0,"2015-07-04","Sat",6,30,7
"17692",2015-07-04 06:45:00,0,"2015-07-04","Sat",6,45,7
"17693",2015-07-04 07:00:00,0,"2015-07-04","Sat",7,0,7
"17694",2015-07-04 07:15:00,0,"2015-07-04","Sat",7,15,7
"17695",2015-07-04 07:30:00,0,"2015-07-04","Sat",7,30,7
"17696",2015-07-04 07:45:00,0,"2015-07-04","Sat",7,45,7
"17697",2015-07-04 08:00:00,0,"2015-07-04","Sat",8,0,7
"17698",2015-07-04 08:15:00,0,"2015-07-04","Sat",8,15,7
"17699",2015-07-04 08:30:00,0,"2015-07-04","Sat",8,30,7
"17700",2015-07-04 08:45:00,69,"2015-07-04","Sat",8,45,7
"17701",2015-07-04 09:00:00,0,"2015-07-04","Sat",9,0,7
"17702",2015-07-04 09:15:00,0,"2015-07-04","Sat",9,15,7
"17703",2015-07-04 09:30:00,24,"2015-07-04","Sat",9,30,7
"17704",2015-07-04 09:45:00,0,"2015-07-04","Sat",9,45,7
"17705",2015-07-04 10:00:00,0,"2015-07-04","Sat",10,0,7
"17706",2015-07-04 10:15:00,76,"2015-07-04","Sat",10,15,7
"17707",2015-07-04 10:30:00,151,"2015-07-04","Sat",10,30,7
"17708",2015-07-04 10:45:00,7,"2015-07-04","Sat",10,45,7
"17709",2015-07-04 11:00:00,84,"2015-07-04","Sat",11,0,7
"17710",2015-07-04 11:15:00,8,"2015-07-04","Sat",11,15,7
"17711",2015-07-04 11:30:00,0,"2015-07-04","Sat",11,30,7
"17712",2015-07-04 11:45:00,51,"2015-07-04","Sat",11,45,7
"17713",2015-07-04 12:00:00,96,"2015-07-04","Sat",12,0,7
"17714",2015-07-04 12:15:00,0,"2015-07-04","Sat",12,15,7
"17715",2015-07-04 12:30:00,0,"2015-07-04","Sat",12,30,7
"17716",2015-07-04 12:45:00,0,"2015-07-04","Sat",12,45,7
"17717",2015-07-04 13:00:00,0,"2015-07-04","Sat",13,0,7
"17718",2015-07-04 13:15:00,0,"2015-07-04","Sat",13,15,7
"17719",2015-07-04 13:30:00,0,"2015-07-04","Sat",13,30,7
"17720",2015-07-04 13:45:00,0,"2015-07-04","Sat",13,45,7
"17721",2015-07-04 14:00:00,0,"2015-07-04","Sat",14,0,7
"17722",2015-07-04 14:15:00,0,"2015-07-04","Sat",14,15,7
"17723",2015-07-04 14:30:00,0,"2015-07-04","Sat",14,30,7
"17724",2015-07-04 14:45:00,0,"2015-07-04","Sat",14,45,7
"17725",2015-07-04 15:00:00,57,"2015-07-04","Sat",15,0,7
"17726",2015-07-04 15:15:00,41,"2015-07-04","Sat",15,15,7
"17727",2015-07-04 15:30:00,118,"2015-07-04","Sat",15,30,7
"17728",2015-07-04 15:45:00,29,"2015-07-04","Sat",15,45,7
"17729",2015-07-04 16:00:00,24,"2015-07-04","Sat",16,0,7
"17730",2015-07-04 16:15:00,0,"2015-07-04","Sat",16,15,7
"17731",2015-07-04 16:30:00,0,"2015-07-04","Sat",16,30,7
"17732",2015-07-04 16:45:00,0,"2015-07-04","Sat",16,45,7
"17733",2015-07-04 17:00:00,0,"2015-07-04","Sat",17,0,7
"17734",2015-07-04 17:15:00,0,"2015-07-04","Sat",17,15,7
"17735",2015-07-04 17:30:00,0,"2015-07-04","Sat",17,30,7
"17736",2015-07-04 17:45:00,0,"2015-07-04","Sat",17,45,7
"17737",2015-07-04 18:00:00,0,"2015-07-04","Sat",18,0,7
"17738",2015-07-04 18:15:00,0,"2015-07-04","Sat",18,15,7
"17739",2015-07-04 18:30:00,0,"2015-07-04","Sat",18,30,7
"17740",2015-07-04 18:45:00,0,"2015-07-04","Sat",18,45,7
"17741",2015-07-04 19:00:00,0,"2015-07-04","Sat",19,0,7
"17742",2015-07-04 19:15:00,0,"2015-07-04","Sat",19,15,7
"17743",2015-07-04 19:30:00,0,"2015-07-04","Sat",19,30,7
"17744",2015-07-04 19:45:00,0,"2015-07-04","Sat",19,45,7
"17745",2015-07-04 20:00:00,0,"2015-07-04","Sat",20,0,7
"17746",2015-07-04 20:15:00,0,"2015-07-04","Sat",20,15,7
"17747",2015-07-04 20:30:00,0,"2015-07-04","Sat",20,30,7
"17748",2015-07-04 20:45:00,0,"2015-07-04","Sat",20,45,7
"17749",2015-07-04 21:00:00,35,"2015-07-04","Sat",21,0,7
"17750",2015-07-04 21:15:00,111,"2015-07-04","Sat",21,15,7
"17751",2015-07-04 21:30:00,120,"2015-07-04","Sat",21,30,7
"17752",2015-07-04 21:45:00,21,"2015-07-04","Sat",21,45,7
"17753",2015-07-04 22:00:00,60,"2015-07-04","Sat",22,0,7
"17754",2015-07-04 22:15:00,22,"2015-07-04","Sat",22,15,7
"17755",2015-07-04 22:30:00,38,"2015-07-04","Sat",22,30,7
"17756",2015-07-04 22:45:00,87,"2015-07-04","Sat",22,45,7
"17757",2015-07-04 23:00:00,40,"2015-07-04","Sat",23,0,7
"17758",2015-07-04 23:15:00,0,"2015-07-04","Sat",23,15,7
"17759",2015-07-04 23:30:00,0,"2015-07-04","Sat",23,30,7
"17760",2015-07-04 23:45:00,0,"2015-07-04","Sat",23,45,7
"17761",2015-07-05 00:00:00,0,"2015-07-05","Sun",0,0,7
"17762",2015-07-05 00:15:00,0,"2015-07-05","Sun",0,15,7
"17763",2015-07-05 00:30:00,0,"2015-07-05","Sun",0,30,7
"17764",2015-07-05 00:45:00,0,"2015-07-05","Sun",0,45,7
"17765",2015-07-05 01:00:00,0,"2015-07-05","Sun",1,0,7
"17766",2015-07-05 01:15:00,0,"2015-07-05","Sun",1,15,7
"17767",2015-07-05 01:30:00,0,"2015-07-05","Sun",1,30,7
"17768",2015-07-05 01:45:00,0,"2015-07-05","Sun",1,45,7
"17769",2015-07-05 02:00:00,0,"2015-07-05","Sun",2,0,7
"17770",2015-07-05 02:15:00,0,"2015-07-05","Sun",2,15,7
"17771",2015-07-05 02:30:00,0,"2015-07-05","Sun",2,30,7
"17772",2015-07-05 02:45:00,0,"2015-07-05","Sun",2,45,7
"17773",2015-07-05 03:00:00,0,"2015-07-05","Sun",3,0,7
"17774",2015-07-05 03:15:00,0,"2015-07-05","Sun",3,15,7
"17775",2015-07-05 03:30:00,0,"2015-07-05","Sun",3,30,7
"17776",2015-07-05 03:45:00,0,"2015-07-05","Sun",3,45,7
"17777",2015-07-05 04:00:00,0,"2015-07-05","Sun",4,0,7
"17778",2015-07-05 04:15:00,0,"2015-07-05","Sun",4,15,7
"17779",2015-07-05 04:30:00,0,"2015-07-05","Sun",4,30,7
"17780",2015-07-05 04:45:00,0,"2015-07-05","Sun",4,45,7
"17781",2015-07-05 05:00:00,0,"2015-07-05","Sun",5,0,7
"17782",2015-07-05 05:15:00,0,"2015-07-05","Sun",5,15,7
"17783",2015-07-05 05:30:00,0,"2015-07-05","Sun",5,30,7
"17784",2015-07-05 05:45:00,0,"2015-07-05","Sun",5,45,7
"17785",2015-07-05 06:00:00,0,"2015-07-05","Sun",6,0,7
"17786",2015-07-05 06:15:00,0,"2015-07-05","Sun",6,15,7
"17787",2015-07-05 06:30:00,0,"2015-07-05","Sun",6,30,7
"17788",2015-07-05 06:45:00,0,"2015-07-05","Sun",6,45,7
"17789",2015-07-05 07:00:00,0,"2015-07-05","Sun",7,0,7
"17790",2015-07-05 07:15:00,0,"2015-07-05","Sun",7,15,7
"17791",2015-07-05 07:30:00,0,"2015-07-05","Sun",7,30,7
"17792",2015-07-05 07:45:00,0,"2015-07-05","Sun",7,45,7
"17793",2015-07-05 08:00:00,0,"2015-07-05","Sun",8,0,7
"17794",2015-07-05 08:15:00,0,"2015-07-05","Sun",8,15,7
"17795",2015-07-05 08:30:00,0,"2015-07-05","Sun",8,30,7
"17796",2015-07-05 08:45:00,0,"2015-07-05","Sun",8,45,7
"17797",2015-07-05 09:00:00,0,"2015-07-05","Sun",9,0,7
"17798",2015-07-05 09:15:00,0,"2015-07-05","Sun",9,15,7
"17799",2015-07-05 09:30:00,0,"2015-07-05","Sun",9,30,7
"17800",2015-07-05 09:45:00,0,"2015-07-05","Sun",9,45,7
"17801",2015-07-05 10:00:00,0,"2015-07-05","Sun",10,0,7
"17802",2015-07-05 10:15:00,0,"2015-07-05","Sun",10,15,7
"17803",2015-07-05 10:30:00,0,"2015-07-05","Sun",10,30,7
"17804",2015-07-05 10:45:00,0,"2015-07-05","Sun",10,45,7
"17805",2015-07-05 11:00:00,0,"2015-07-05","Sun",11,0,7
"17806",2015-07-05 11:15:00,0,"2015-07-05","Sun",11,15,7
"17807",2015-07-05 11:30:00,0,"2015-07-05","Sun",11,30,7
"17808",2015-07-05 11:45:00,0,"2015-07-05","Sun",11,45,7
"17809",2015-07-05 12:00:00,0,"2015-07-05","Sun",12,0,7
"17810",2015-07-05 12:15:00,0,"2015-07-05","Sun",12,15,7
"17811",2015-07-05 12:30:00,27,"2015-07-05","Sun",12,30,7
"17812",2015-07-05 12:45:00,0,"2015-07-05","Sun",12,45,7
"17813",2015-07-05 13:00:00,52,"2015-07-05","Sun",13,0,7
"17814",2015-07-05 13:15:00,77,"2015-07-05","Sun",13,15,7
"17815",2015-07-05 13:30:00,34,"2015-07-05","Sun",13,30,7
"17816",2015-07-05 13:45:00,134,"2015-07-05","Sun",13,45,7
"17817",2015-07-05 14:00:00,86,"2015-07-05","Sun",14,0,7
"17818",2015-07-05 14:15:00,53,"2015-07-05","Sun",14,15,7
"17819",2015-07-05 14:30:00,0,"2015-07-05","Sun",14,30,7
"17820",2015-07-05 14:45:00,56,"2015-07-05","Sun",14,45,7
"17821",2015-07-05 15:00:00,76,"2015-07-05","Sun",15,0,7
"17822",2015-07-05 15:15:00,0,"2015-07-05","Sun",15,15,7
"17823",2015-07-05 15:30:00,8,"2015-07-05","Sun",15,30,7
"17824",2015-07-05 15:45:00,0,"2015-07-05","Sun",15,45,7
"17825",2015-07-05 16:00:00,7,"2015-07-05","Sun",16,0,7
"17826",2015-07-05 16:15:00,82,"2015-07-05","Sun",16,15,7
"17827",2015-07-05 16:30:00,138,"2015-07-05","Sun",16,30,7
"17828",2015-07-05 16:45:00,116,"2015-07-05","Sun",16,45,7
"17829",2015-07-05 17:00:00,16,"2015-07-05","Sun",17,0,7
"17830",2015-07-05 17:15:00,0,"2015-07-05","Sun",17,15,7
"17831",2015-07-05 17:30:00,0,"2015-07-05","Sun",17,30,7
"17832",2015-07-05 17:45:00,70,"2015-07-05","Sun",17,45,7
"17833",2015-07-05 18:00:00,0,"2015-07-05","Sun",18,0,7
